년월,시도명,시군구명,연령대코드,결제상품명,사용빈도,year,month,year_month,행정구역
2019-06-01,경기도,양주시,40,광주사랑카드,1,2019,6,2019-06,양주시
2019-06-01,경기도,양주시,50,양주사랑카드,2345,2019,6,2019-06,양주시
2019-06-01,경기도,양주시,60,양주사랑카드,407,2019,6,2019-06,양주시
2019-06-01,경기도,양주시,60,의정부사랑카드,3,2019,6,2019-06,양주시
2019-06-01,경기도,양주시,70,양주사랑카드,60,2019,6,2019-06,양주시
2019-06-01,경기도,양주시,80,양주사랑카드,17,2019,6,2019-06,양주시
2019-06-01,경기도,양평군,10,양평통보,234,2019,6,2019-06,양평군
2019-06-01,경기도,양평군,20,양평통보,1097,2019,6,2019-06,양평군
2019-06-01,경기도,양평군,30,양평통보,5193,2019,6,2019-06,양평군
2019-06-01,경기도,양평군,40,양평통보,9249,2019,6,2019-06,양평군
2019-06-01,경기도,양평군,50,양평통보,5897,2019,6,2019-06,양평군
2019-06-01,경기도,양평군,60,양평통보,1498,2019,6,2019-06,양평군
2019-06-01,경기도,양평군,70,양평통보,331,2019,6,2019-06,양평군
2019-06-01,경기도,양평군,80,양평통보,22,2019,6,2019-06,양평군
2019-06-01,경기도,여주시,10,여주사랑카드,13,2019,6,2019-06,여주시
2019-06-01,경기도,여주시,20,여주사랑카드,156,2019,6,2019-06,여주시
2019-06-01,경기도,여주시,30,여주사랑카드,350,2019,6,2019-06,여주시
2019-06-01,경기도,여주시,40,여주사랑카드,747,2019,6,2019-06,여주시
2019-06-01,경기도,여주시,50,여주사랑카드,398,2019,6,2019-06,여주시
2019-06-01,경기도,여주시,60,여주사랑카드,54,2019,6,2019-06,여주시
2019-06-01,경기도,여주시,70,여주사랑카드,5,2019,6,2019-06,여주시
2019-06-01,경기도,연천군,10,연천사랑상품권,16,2019,6,2019-06,연천군
2019-06-01,경기도,연천군,20,연천사랑상품권,300,2019,6,2019-06,연천군
2019-06-01,경기도,연천군,30,연천사랑상품권,663,2019,6,2019-06,연천군
2019-06-01,경기도,연천군,40,연천사랑상품권,1163,2019,6,2019-06,연천군
2019-06-01,경기도,연천군,50,연천사랑상품권,823,2019,6,2019-06,연천군
2019-06-01,경기도,연천군,60,연천사랑상품권,167,2019,6,2019-06,연천군
2019-06-01,경기도,연천군,70,연천사랑상품권,29,2019,6,2019-06,연천군
2019-06-01,경기도,오산시,10,오산화폐 오색전,77,2019,6,2019-06,오산시
2019-06-01,경기도,오산시,20,행복화성지역화폐,1,2019,6,2019-06,오산시
2019-06-01,경기도,오산시,20,오산화폐 오색전,657,2019,6,2019-06,오산시
2019-06-01,경기도,오산시,30,행복화성지역화폐,5,2019,6,2019-06,오산시
2019-06-01,경기도,오산시,30,오산화폐 오색전,1733,2019,6,2019-06,오산시
2019-06-01,경기도,오산시,40,행복화성지역화폐,15,2019,6,2019-06,오산시
2019-06-01,경기도,오산시,40,오산화폐 오색전,2488,2019,6,2019-06,오산시
2019-06-01,경기도,오산시,50,오산화폐 오색전,1364,2019,6,2019-06,오산시
2019-06-01,경기도,오산시,60,오산화폐 오색전,365,2019,6,2019-06,오산시
2019-06-01,경기도,오산시,60,행복화성지역화폐,1,2019,6,2019-06,오산시
2019-06-01,경기도,오산시,70,오산화폐 오색전,52,2019,6,2019-06,오산시
2019-06-01,경기도,오산시,80,오산화폐 오색전,6,2019,6,2019-06,오산시
2019-06-01,경기도,용인시 기흥구,10,용인와이페이,33,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 기흥구,20,용인와이페이,700,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 기흥구,30,용인와이페이,1918,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 기흥구,30,행복화성지역화폐,1,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 기흥구,40,용인와이페이,3469,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 기흥구,50,용인와이페이,1229,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 기흥구,60,용인와이페이,220,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 기흥구,70,용인와이페이,43,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 기흥구,80,용인와이페이,13,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 수지구,10,용인와이페이,29,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 수지구,20,용인와이페이,471,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 수지구,30,용인와이페이,1371,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 수지구,30,수원페이,1,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 수지구,40,용인와이페이,2506,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 수지구,50,용인와이페이,709,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 수지구,60,용인와이페이,124,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 수지구,70,용인와이페이,28,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 수지구,80,용인와이페이,7,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 처인구,10,용인와이페이,36,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 처인구,20,용인와이페이,494,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 처인구,30,용인와이페이,1415,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 처인구,30,행복화성지역화폐,1,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 처인구,40,행복화성지역화폐,2,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 처인구,40,용인와이페이,1573,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 처인구,50,용인와이페이,779,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 처인구,60,용인와이페이,144,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 처인구,70,용인와이페이,35,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 처인구,70,행복화성지역화폐,1,2019,6,2019-06,용인시
2019-06-01,경기도,용인시 처인구,80,용인와이페이,1,2019,6,2019-06,용인시
2019-06-01,경기도,의정부시,10,의정부사랑카드,100,2019,6,2019-06,의정부시
2019-06-01,경기도,의정부시,20,의정부사랑카드,1485,2019,6,2019-06,의정부시
2019-06-01,경기도,의정부시,30,의정부사랑카드,3149,2019,6,2019-06,의정부시
2019-06-01,경기도,의정부시,30,양주사랑카드,4,2019,6,2019-06,의정부시
2019-06-01,경기도,의정부시,40,양주사랑카드,2,2019,6,2019-06,의정부시
2019-06-01,경기도,의정부시,40,의정부사랑카드,5196,2019,6,2019-06,의정부시
2019-06-01,경기도,의정부시,50,의정부사랑카드,3051,2019,6,2019-06,의정부시
2019-06-01,경기도,의정부시,60,의정부사랑카드,561,2019,6,2019-06,의정부시
2019-06-01,경기도,의정부시,70,의정부사랑카드,87,2019,6,2019-06,의정부시
2019-06-01,경기도,의정부시,80,의정부사랑카드,2,2019,6,2019-06,의정부시
2019-06-01,경기도,의정부시,90,의정부사랑카드,5,2019,6,2019-06,의정부시
2019-06-01,경기도,이천시,10,이천사랑지역화폐,43,2019,6,2019-06,이천시
2019-06-01,경기도,이천시,20,이천사랑지역화폐,391,2019,6,2019-06,이천시
2019-06-01,경기도,이천시,30,여주사랑카드,1,2019,6,2019-06,이천시
2019-06-01,경기도,이천시,30,이천사랑지역화폐,676,2019,6,2019-06,이천시
2019-06-01,경기도,이천시,40,여주사랑카드,1,2019,6,2019-06,이천시
2019-06-01,경기도,이천시,40,이천사랑지역화폐,893,2019,6,2019-06,이천시
2019-06-01,경기도,이천시,50,이천사랑지역화폐,412,2019,6,2019-06,이천시
2019-06-01,경기도,이천시,60,이천사랑지역화폐,76,2019,6,2019-06,이천시
2019-06-01,경기도,이천시,70,이천사랑지역화폐,10,2019,6,2019-06,이천시
2019-06-01,경기도,이천시,80,이천사랑지역화폐,5,2019,6,2019-06,이천시
2019-06-01,경기도,파주시,10,파주 Pay(파주페이),11,2019,6,2019-06,파주시
2019-06-01,경기도,파주시,20,파주 Pay(파주페이),148,2019,6,2019-06,파주시
2019-06-01,경기도,파주시,30,부천페이,2,2019,6,2019-06,파주시
2019-06-01,경기도,파주시,30,파주 Pay(파주페이),402,2019,6,2019-06,파주시
2019-06-01,경기도,파주시,40,파주 Pay(파주페이),592,2019,6,2019-06,파주시
2019-06-01,경기도,파주시,50,부천페이,3,2019,6,2019-06,파주시
2019-06-01,경기도,파주시,50,파주 Pay(파주페이),187,2019,6,2019-06,파주시
2019-06-01,경기도,파주시,60,파주 Pay(파주페이),31,2019,6,2019-06,파주시
2019-06-01,경기도,파주시,70,파주 Pay(파주페이),1,2019,6,2019-06,파주시
2019-06-01,경기도,파주시,80,파주 Pay(파주페이),1,2019,6,2019-06,파주시
2019-06-01,경기도,평택시,20,행복화성지역화폐,1,2019,6,2019-06,평택시
2019-06-01,경기도,평택시,30,오산화폐 오색전,1,2019,6,2019-06,평택시
2019-06-01,경기도,평택시,30,행복화성지역화폐,2,2019,6,2019-06,평택시
2019-06-01,경기도,평택시,40,행복화성지역화폐_화이트,1,2019,6,2019-06,평택시
2019-06-01,경기도,평택시,40,오산화폐 오색전,3,2019,6,2019-06,평택시
2019-06-01,경기도,평택시,40,행복화성지역화폐,1,2019,6,2019-06,평택시
2019-06-01,경기도,포천시,30,Thank You Pay-N,1,2019,6,2019-06,포천시
2019-06-01,경기도,하남시,10,하남하머니,207,2019,6,2019-06,하남시
2019-06-01,경기도,하남시,20,하남하머니,1909,2019,6,2019-06,하남시
2019-06-01,경기도,하남시,30,하남하머니,9536,2019,6,2019-06,하남시
2019-06-01,경기도,하남시,40,하남하머니,12400,2019,6,2019-06,하남시
2019-06-01,경기도,하남시,50,하남하머니,4344,2019,6,2019-06,하남시
2019-06-01,경기도,하남시,60,하남하머니,1568,2019,6,2019-06,하남시
2019-06-01,경기도,하남시,70,하남하머니,305,2019,6,2019-06,하남시
2019-06-01,경기도,하남시,80,하남하머니,14,2019,6,2019-06,하남시
2019-06-01,경기도,화성시,10,행복화성지역화폐,149,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,20,행복화성지역화폐,1775,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,20,행복화성지역화폐_화이트,3,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,20,수원페이,1,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,30,행복화성지역화폐,12748,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,30,수원페이,1,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,30,용인와이페이,1,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,30,행복화성지역화폐_화이트,12,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,40,행복화성지역화폐,17211,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,40,용인와이페이,2,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,40,오산화폐 오색전,1,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,40,수원페이,7,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,40,행복화성지역화폐_화이트,59,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,50,행복화성지역화폐,3616,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,50,수원페이,3,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,50,오산화폐 오색전,2,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,50,행복화성지역화폐_화이트,3,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,60,행복화성지역화폐,602,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,70,행복화성지역화폐,81,2019,6,2019-06,화성시
2019-06-01,경기도,화성시,80,행복화성지역화폐,10,2019,6,2019-06,화성시
2019-07-01,경기도,가평군,10,가평사랑상품권,50,2019,7,2019-07,가평군
2019-07-01,경기도,가평군,20,가평사랑상품권,138,2019,7,2019-07,가평군
2019-07-01,경기도,가평군,30,가평사랑상품권,494,2019,7,2019-07,가평군
2019-07-01,경기도,가평군,40,가평사랑상품권,787,2019,7,2019-07,가평군
2019-07-01,경기도,가평군,50,가평사랑상품권,813,2019,7,2019-07,가평군
2019-07-01,경기도,가평군,60,가평사랑상품권,110,2019,7,2019-07,가평군
2019-07-01,경기도,가평군,70,가평사랑상품권,27,2019,7,2019-07,가평군
2019-07-01,경기도,고양시 덕양구,10,고양페이카드,166,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 덕양구,20,고양페이카드,1573,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 덕양구,30,고양페이카드,5434,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 덕양구,40,고양페이카드,8437,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 덕양구,50,고양페이카드,4730,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 덕양구,60,고양페이카드,779,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 덕양구,70,고양페이카드,96,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산동구,10,고양페이카드,123,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산동구,20,고양페이카드,1980,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산동구,30,고양페이카드,3758,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산동구,40,고양페이카드,5914,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산동구,40,행복화성지역화폐,1,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산동구,50,고양페이카드,3024,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산동구,60,고양페이카드,492,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산동구,70,고양페이카드,45,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산동구,80,고양페이카드,6,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산서구,10,고양페이카드,127,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산서구,20,고양페이카드,1200,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산서구,30,고양페이카드,3290,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산서구,30,파주 Pay(파주페이),1,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산서구,40,고양페이카드,5826,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산서구,40,파주 Pay(파주페이),1,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산서구,50,파주 Pay(파주페이),2,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산서구,50,고양페이카드,3263,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산서구,60,고양페이카드,647,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산서구,70,고양페이카드,68,2019,7,2019-07,고양시
2019-07-01,경기도,고양시 일산서구,80,고양페이카드,3,2019,7,2019-07,고양시
2019-07-01,경기도,과천시,10,과천화폐 과천토리,80,2019,7,2019-07,과천시
2019-07-01,경기도,과천시,20,과천화폐 과천토리,483,2019,7,2019-07,과천시
2019-07-01,경기도,과천시,30,과천화폐 과천토리,1375,2019,7,2019-07,과천시
2019-07-01,경기도,과천시,40,과천화폐 과천토리,2465,2019,7,2019-07,과천시
2019-07-01,경기도,과천시,50,과천화폐 과천토리,1560,2019,7,2019-07,과천시
2019-07-01,경기도,과천시,60,과천화폐 과천토리,242,2019,7,2019-07,과천시
2019-07-01,경기도,과천시,70,과천화폐 과천토리,89,2019,7,2019-07,과천시
2019-07-01,경기도,과천시,90,과천화폐 과천토리,15,2019,7,2019-07,과천시
2019-07-01,경기도,광명시,10,광명사랑화폐,117,2019,7,2019-07,광명시
2019-07-01,경기도,광명시,20,광명사랑화폐,1230,2019,7,2019-07,광명시
2019-07-01,경기도,광명시,30,광명사랑화폐,3573,2019,7,2019-07,광명시
2019-07-01,경기도,광명시,40,광명사랑화폐,7435,2019,7,2019-07,광명시
2019-07-01,경기도,광명시,50,광명사랑화폐,4444,2019,7,2019-07,광명시
2019-07-01,경기도,광명시,60,광명사랑화폐,1160,2019,7,2019-07,광명시
2019-07-01,경기도,광명시,70,광명사랑화폐,197,2019,7,2019-07,광명시
2019-07-01,경기도,광명시,80,광명사랑화폐,16,2019,7,2019-07,광명시
2019-07-01,경기도,광주시,10,광주사랑카드,55,2019,7,2019-07,광주시
2019-07-01,경기도,광주시,20,광주사랑카드,450,2019,7,2019-07,광주시
2019-07-01,경기도,광주시,30,광주사랑카드,1548,2019,7,2019-07,광주시
2019-07-01,경기도,광주시,40,용인와이페이,1,2019,7,2019-07,광주시
2019-07-01,경기도,광주시,40,광주사랑카드,1980,2019,7,2019-07,광주시
2019-07-01,경기도,광주시,50,광주사랑카드,1155,2019,7,2019-07,광주시
2019-07-01,경기도,광주시,60,광주사랑카드,239,2019,7,2019-07,광주시
2019-07-01,경기도,광주시,70,광주사랑카드,15,2019,7,2019-07,광주시
2019-07-01,경기도,광주시,80,광주사랑카드,2,2019,7,2019-07,광주시
2019-07-01,경기도,구리시,10,구리사랑카드,32,2019,7,2019-07,구리시
2019-07-01,경기도,구리시,20,구리사랑카드,592,2019,7,2019-07,구리시
2019-07-01,경기도,구리시,30,구리사랑카드,1966,2019,7,2019-07,구리시
2019-07-01,경기도,구리시,40,구리사랑카드,2861,2019,7,2019-07,구리시
2019-07-01,경기도,구리시,50,구리사랑카드,1611,2019,7,2019-07,구리시
2019-07-01,경기도,구리시,60,구리사랑카드,256,2019,7,2019-07,구리시
2019-07-01,경기도,구리시,70,구리사랑카드,63,2019,7,2019-07,구리시
2019-07-01,경기도,구리시,80,구리사랑카드,3,2019,7,2019-07,구리시
2019-07-01,경기도,군포시,10,군포愛머니,797,2019,7,2019-07,군포시
2019-07-01,경기도,군포시,20,군포愛머니,4950,2019,7,2019-07,군포시
2019-07-01,경기도,군포시,30,군포愛머니,12811,2019,7,2019-07,군포시
2019-07-01,경기도,군포시,40,군포愛머니,24823,2019,7,2019-07,군포시
2019-07-01,경기도,군포시,40,과천화폐 과천토리,1,2019,7,2019-07,군포시
2019-07-01,경기도,군포시,40,행복화성지역화폐,1,2019,7,2019-07,군포시
2019-07-01,경기도,군포시,50,행복화성지역화폐,5,2019,7,2019-07,군포시
2019-07-01,경기도,군포시,50,군포愛머니,15041,2019,7,2019-07,군포시
2019-07-01,경기도,군포시,60,군포愛머니,5021,2019,7,2019-07,군포시
2019-07-01,경기도,군포시,70,군포愛머니,1360,2019,7,2019-07,군포시
2019-07-01,경기도,군포시,80,군포愛머니,205,2019,7,2019-07,군포시
2019-07-01,경기도,김포시,20,고양페이카드,1,2019,7,2019-07,김포시
2019-07-01,경기도,남양주시,10,Thank You Pay-N,54,2019,7,2019-07,남양주시
2019-07-01,경기도,남양주시,20,양평통보,1,2019,7,2019-07,남양주시
2019-07-01,경기도,남양주시,20,Thank You Pay-N,1177,2019,7,2019-07,남양주시
2019-07-01,경기도,남양주시,30,Thank You Pay-N,5194,2019,7,2019-07,남양주시
2019-07-01,경기도,남양주시,40,Thank You Pay-N,10223,2019,7,2019-07,남양주시
2019-07-01,경기도,남양주시,50,구리사랑카드,1,2019,7,2019-07,남양주시
2019-07-01,경기도,남양주시,50,Thank You Pay-N,5373,2019,7,2019-07,남양주시
2019-07-01,경기도,남양주시,60,Thank You Pay-N,1100,2019,7,2019-07,남양주시
2019-07-01,경기도,남양주시,70,Thank You Pay-N,216,2019,7,2019-07,남양주시
2019-07-01,경기도,남양주시,80,Thank You Pay-N,19,2019,7,2019-07,남양주시
2019-07-01,경기도,남양주시,90+,Thank You Pay-N,7,2019,7,2019-07,남양주시
2019-07-01,경기도,동두천시,10,동두천사랑카드,29,2019,7,2019-07,동두천시
2019-07-01,경기도,동두천시,20,동두천사랑카드,254,2019,7,2019-07,동두천시
2019-07-01,경기도,동두천시,30,하남하머니,10,2019,7,2019-07,동두천시
2019-07-01,경기도,동두천시,30,동두천사랑카드,622,2019,7,2019-07,동두천시
2019-07-01,경기도,동두천시,40,하남하머니,13,2019,7,2019-07,동두천시
2019-07-01,경기도,동두천시,40,동두천사랑카드,776,2019,7,2019-07,동두천시
2019-07-01,경기도,동두천시,50,동두천사랑카드,571,2019,7,2019-07,동두천시
2019-07-01,경기도,동두천시,60,하남하머니,4,2019,7,2019-07,동두천시
2019-07-01,경기도,동두천시,60,동두천사랑카드,172,2019,7,2019-07,동두천시
2019-07-01,경기도,동두천시,70,동두천사랑카드,33,2019,7,2019-07,동두천시
2019-07-01,경기도,동두천시,80,동두천사랑카드,6,2019,7,2019-07,동두천시
2019-07-01,경기도,부천시,10,군포愛머니,1,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,10,부천페이,834,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,20,부천페이,10899,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,30,군포愛머니,11,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,30,부천페이,27743,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,30,하남하머니,2,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,40,군포愛머니,17,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,40,하남하머니,4,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,40,부천페이,35123,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,50,하남하머니,4,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,50,군포愛머니,6,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,50,부천페이,20107,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,60,부천페이,6495,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,60,군포愛머니,4,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,70,부천페이,607,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,70,하남하머니,3,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,80,군포愛머니,1,2019,7,2019-07,부천시
2019-07-01,경기도,부천시,80,부천페이,125,2019,7,2019-07,부천시
2019-07-01,경기도,성남시 분당구,30,용인와이페이,1,2019,7,2019-07,성남시
2019-07-01,경기도,성남시 분당구,40,용인와이페이,1,2019,7,2019-07,성남시
2019-07-01,경기도,성남시 분당구,50,용인와이페이,1,2019,7,2019-07,성남시
2019-07-01,경기도,수원시 권선구,10,수원페이,59,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 권선구,20,수원페이,971,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 권선구,30,수원페이,2618,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 권선구,40,수원페이,3074,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 권선구,50,수원페이,2293,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 권선구,60,수원페이,343,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 권선구,70,수원페이,15,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 권선구,80,수원페이,2,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,10,수원페이,57,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,20,수원페이,1692,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,30,용인와이페이,1,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,30,수원페이,4001,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,30,군포愛머니,1,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,40,용인와이페이,5,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,40,수원페이,4879,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,40,행복화성지역화폐,1,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,40,군포愛머니,6,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,50,수원페이,2406,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,50,행복화성지역화폐,2,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,50,군포愛머니,1,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,60,군포愛머니,1,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,60,수원페이,315,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,70,수원페이,26,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 영통구,80,수원페이,6,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 장안구,10,수원페이,113,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 장안구,20,용인와이페이,1,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 장안구,20,수원페이,1041,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 장안구,30,수원페이,2524,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 장안구,40,행복화성지역화폐,1,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 장안구,40,수원페이,3684,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 장안구,50,수원페이,2496,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 장안구,60,수원페이,392,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 장안구,70,수원페이,47,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 장안구,80,수원페이,1,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 팔달구,10,수원페이,77,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 팔달구,20,수원페이,1077,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 팔달구,30,수원페이,2285,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 팔달구,40,수원페이,2753,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 팔달구,50,수원페이,2301,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 팔달구,60,수원페이,262,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 팔달구,70,수원페이,30,2019,7,2019-07,수원시
2019-07-01,경기도,수원시 팔달구,80,수원페이,1,2019,7,2019-07,수원시
2019-07-01,경기도,시흥시,20,부천페이,1,2019,7,2019-07,시흥시
2019-07-01,경기도,시흥시,30,부천페이,4,2019,7,2019-07,시흥시
2019-07-01,경기도,시흥시,40,부천페이,10,2019,7,2019-07,시흥시
2019-07-01,경기도,시흥시,40,광명사랑화폐,1,2019,7,2019-07,시흥시
2019-07-01,경기도,시흥시,50,부천페이,2,2019,7,2019-07,시흥시
2019-07-01,경기도,시흥시,60,부천페이,1,2019,7,2019-07,시흥시
2019-07-01,경기도,안산시 단원구,10,안산사랑상품권 다온,227,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 단원구,20,안산사랑상품권 다온,3063,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 단원구,30,안산사랑상품권 다온,5823,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 단원구,30,양주사랑카드,2,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 단원구,40,안산사랑상품권 다온,9410,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 단원구,50,안산사랑상품권 다온,5444,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 단원구,60,안산사랑상품권 다온,778,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 단원구,70,안산사랑상품권 다온,97,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 단원구,80,안산사랑상품권 다온,29,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 상록구,10,안산사랑상품권 다온,85,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 상록구,20,안산사랑상품권 다온,1615,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 상록구,30,안산사랑상품권 다온,3501,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 상록구,40,안산사랑상품권 다온,5535,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 상록구,50,안산사랑상품권 다온,4202,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 상록구,60,안산사랑상품권 다온,939,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 상록구,70,안산사랑상품권 다온,144,2019,7,2019-07,안산시
2019-07-01,경기도,안산시 상록구,80,안산사랑상품권 다온,3,2019,7,2019-07,안산시
